Content Type,Date,Program,Segment Description,Speaker Description,Speaker Name,Subtitle,Processed
O-Ton,2023-09-08,tagesthemen,"(""Heute hat es sich glaube ich zu Endegeruckelt"")",Bundeskanzler/SPD,Archivmaterial 14.06.2023: Olaf Scholz,In den Bundestag eingebracht wird das Heizungsgesetz.,bundestag einbringen heizungsgesetz --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das Mitnehmen hat Habeck versaeumt.,mitnehmen habeck versaeumen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Sie flog aus drei Landesparlamenten.,fliegen drei landesparlament --
O-Ton,2023-09-08,tagesthemen,"(Dieses Heiz-Gesetz ist derGipfel der Respektlosigkeit gegenüber Bürgerinnen und Bürgern ... es geht darum, dass es wiederabgeschafft werden muss)",Vorsitzender CSU-Landesgruppe im Deutschen Bundestag,Alexander Dobrindt,"Gegen die Union, fuer ihr veraendertes Heizungsgesetz.",union fuer veraendert heizungsgesetz --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Lindner gab die Parole aus,",lindner geben parol
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Den Hoehenflug, dann die Krisen.",hoehenflug krise --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,man muesse sichtbarer in der Regierung werden.,muess sichtbar regierung --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,kann man das Auf und Ab so gut beobachten.,ab gut beobachten --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Durch den Streit, haben sich die Personen veraendert?",streit person veraendern
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Bei keinem anderen Regierungsmitglied,regierungsmitgli
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Es gibt Misstrauen.,geben misstrauen --
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Das Bundesverfassungsgericht gibt seinem Eilantrag statt -,bundesverfassungsgericht geben eilantrag statt
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Im ersten Jahr war der Streit im Griff.,erster jahr streit griff --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Es ist auch ein Schaden fuer die Demokratie.,schaden fuer demokrati --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Es war etwas anders:,
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Es schuetzt die Verbraucher vor hohen Energiepreisen.,schuetzen verbrauch hoch energieprei --
O-Ton,2023-09-08,tagesthemen,"(Dieses Gesetzschafft Rechtssicherheit. Es schützt die Verbraucher vor den hohen Energiepreisen. Es sorgt dafür, dass dieKommunen und die Verbände mitgenommen werden. Es sorgt für eine soziale Ausbalancierung desGesetzes. Es ist ein gutes Gesetz)",Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,Robert Habeck,"Es sorgt dafuer, dass Kommunen mitgenommen werden.",sorgen dafuer kommun mitnehmen --
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Es werden sehr viele Gasheizungen gefragt.,vieler gasheizung fragen --
O-Ton,2023-09-08,tagesthemen,"(Dieses Gesetzschafft Rechtssicherheit. Es schützt die Verbraucher vor den hohen Energiepreisen. Es sorgt dafür, dass dieKommunen und die Verbände mitgenommen werden. Es sorgt für eine soziale Ausbalancierung desGesetzes. Es ist ein gutes Gesetz)",Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,Robert Habeck,Es sorgt fuer eine soziale Ausbalancierung.,sorgen fuer sozial ausbalancierung --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Auch die Gasumlage war eine Krise.,gasumlag krise --
O-Ton,2023-09-08,tagesthemen,"(Dieses Gesetzschafft Rechtssicherheit. Es schützt die Verbraucher vor den hohen Energiepreisen. Es sorgt dafür, dass dieKommunen und die Verbände mitgenommen werden. Es sorgt für eine soziale Ausbalancierung desGesetzes. Es ist ein gutes Gesetz)",Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,Robert Habeck,Es ist ein gutes Gesetz.,gut gesetz --
O-Ton,2023-09-08,tagesthemen,"(Dieses Gesetzschafft Rechtssicherheit. Es schützt die Verbraucher vor den hohen Energiepreisen. Es sorgt dafür, dass dieKommunen und die Verbände mitgenommen werden. Es sorgt für eine soziale Ausbalancierung desGesetzes. Es ist ein gutes Gesetz)",Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,Robert Habeck,Applaus von der ganzen Ampel.,applau ganz ampel --
O-Ton,2023-09-08,tagesthemen,"(Dieses Gesetzschafft Rechtssicherheit. Es schützt die Verbraucher vor den hohen Energiepreisen. Es sorgt dafür, dass dieKommunen und die Verbände mitgenommen werden. Es sorgt für eine soziale Ausbalancierung desGesetzes. Es ist ein gutes Gesetz)",Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,Robert Habeck,Die das Zustandekommen des Heizungsgesetzes,zustandekommen heizungsgesetz
O-Ton,2023-09-08,tagesthemen,"(Dieses Gesetzschafft Rechtssicherheit. Es schützt die Verbraucher vor den hohen Energiepreisen. Es sorgt dafür, dass dieKommunen und die Verbände mitgenommen werden. Es sorgt für eine soziale Ausbalancierung desGesetzes. Es ist ein gutes Gesetz)",Bundesminister für Wirtschaft und Klimaschutz/Bündnis 90/Die Grünen,Robert Habeck,wohl am liebsten schnell vergessen moechte.,wohl lieb schnell vergessen moechen --
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,"Bei uns im Studio ist Stephan Lamby,",studio stephan lambi
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Weil die Unsicherheit da ist.,unsicherheit --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Dokumentarfilmer mit Einblicken in die politische Welt in Berlin.,dokumentarfilm einblicken politisch welt berlin --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Dieser Entwurf wurde an die Bild-Zeitung durchgestochen.,entwurf bildzeitung durchgestochen --
Sachinhalt,2023-09-08,tagesthemen,"Kein Gesetz hat das politische Berlin in den vergangenen Monaten so beschäftigt wie das Heizungsgesetz: Ein Entwurf wurde durchgestochen, es gab koalitionsinternen öffentlichen Streit, das Bundesverfassungsgericht intervenierte. Heute haben die Regierungsfraktionen im Bundestag die Novelle des Gebäudeenergiegesetzes (GEG) verabschiedet. Bildinhalt",Moderation,Helge Fuhst,Dieses Gesetz schafft Rechtssicherheit.,gesetz schaffen rechtssicherheit --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die hat daraufhin eine Kampagne gefahren.,daraufhin kampagn fahren --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Ein FDP-Abgeordneter nutzte den Begriff Heizungsverbotsgesetz.,fdpabgeordnet nutzen begriff heizungsverbotsgesetz --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Dass sollte den Menschen Angst machen.,sollen mensch angst --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das hat es auch.,--
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Welchen politischen Schaden hat das angerichtet?,politisch schaden anrichten
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Ein dreifacher Schaden:,dreifach schaden
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die Koalition hat schlechte Umfragewerte.,koalit schlecht umfragewert --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Sie wird kein ehrgeizigeres Heizungsgesetz mehr entwickeln.,ehrgeizig heizungsgesetz mehr entwickeln --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Haben die Buerger das Gefuehl, wir werden nicht vernuenftig regiert,",buerger gefuehl vernuenftig regieren
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,verlieren sie das Vertrauen.,verlieren vertrauen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das ist fuer niemanden gut.,fuer niemand gut --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Wir erinnern uns an ein Selfie von Rot-Gruen-Gelb.,erinnern selfi rotgruengelb --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Weshalb ist kurze Zeit spaeter diese Koalition im Dauerstreit,",weshalb kurz zeit spaeter koalit dauerstreit
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,und zwar vor aller ÈOffentlichkeit?,èoffentlichkeit
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die FDP hat das parteipolitisch genutzt.,fdp parteipolitisch nutzen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er hat sich gefangen, aber er zeigt das.",gefangen zeigen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,dann seien die Leute auch so flexibel.,leut flexibel --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das sind andere Typen.,typen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Scholz sagt:,scholz sagen
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die der AfD haben sich verdoppelt gegenueber der Bundestagswahl.,afd verdoppeln gegenueb bundestagswahl --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Die Umfragewerte der Ampel-Parteien sinken.,umfragewert ampelpartei sinken --
O-Ton,2023-09-08,tagesthemen,(zur großen Nachfrage nach Gasheizungen),Heizungsbauer,Ulrich Menck,Und auch die Investition im Raum steht.,investit raum stehen --
O-Ton,2023-09-08,tagesthemen,(zur großen Nachfrage nach Gasheizungen),Heizungsbauer,Ulrich Menck,Weil die bei einer neuen Gasheizung zunaechst geringer ausfaellt,neu gasheizung zunaechst gere ausfaellen
O-Ton,2023-09-08,tagesthemen,(zur großen Nachfrage nach Gasheizungen),Heizungsbauer,Ulrich Menck,"als bei einer Waermepumpe, ist die Nachfrage hoch.",waermepump nachfrag hoch --
O-Ton,2023-09-08,tagesthemen,(zur großen Nachfrage nach Gasheizungen),Heizungsbauer,Ulrich Menck,"Der Hersteller, von dem Menck Gaskessel bezieht,",herstel menck gaskessel beziehen
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,hatte fuer 2023 mit 100.000 zu produzierenden Geraeten geplant.,fuer 2023 100.000 produzierend geraet planen --
Sachinhalt,2023-09-08,tagesthemen,Nach langem Regierungsinternen Streit hat der Bundestag mit der Mehrheit der Regierungsparteien das überarbeitete Gebäudeenergiegesetz (Heizungsgesetz) verabschiedet. Bildinhalt,Moderation,Helge Fuhst,Im Maerz wurde die Zahl auf 200.000 angehoben als Ziel.,maerz zahl 200.000 anheben ziel --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Ohne Zweifel.,zweifel --
O-Ton,2023-09-08,tagesthemen,(zur großen Nachfrage nach Gasheizungen),,Ulrich Menck,Zwei Monate spaeter lagen 500.000 Bestellungen vor.,zwei monat spaeter liegen 500.000 bestellung --
O-Ton,2023-09-08,tagesthemen,(zur großen Nachfrage nach Gasheizungen),,Ulrich Menck,Das ist von keinem Hersteller zu schaffen.,herstel schaffen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Was glauben Sie, steht die AfD durch diesen Streit so gut da?",glauben stehen afd streit gut
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das sei in anderen wohlhabenden Gesellschaften nicht anders.,wohlhabend gesellschaft --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,aktuell scheinen sie alle zur AfD zu gehen.,aktuel scheinen afd gehen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,kann ich verstehen.,verstehen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Dass der Kanzler in so einer Situation sich Zeit nimmt,",kanzler situat zeit nehmen
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das Draengeln ist unsere Aufgabe.,draengeln aufgab --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Uns Journalisten geht es oft nicht schnell genug.,journalist gehen oft schnell genug --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Dass er sich Zeit fuer Entscheidungen nimmt, ist verstaendlich.",zeit fuer entscheidung nehmen verstaendlich --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er hat Kohlekraftwerke laenger laufen lassen, auch drei AKW.",kohlekraftwerk laenger laufen lassen drei akw --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Er wurde fuer seine pragmatische Politik im letzten Jahr gefeiert.,fuer pragmatisch politik letzter jahr feiern --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er dachte, wenn er dafuer gefeiert wird,",dachen dafuer feiern
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Man muss bei Klimapolitik ehrgeizig sein.,klimapolitik ehrgeizig --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Er hat versaeumt, die Menschen mitzunehmen.",versaeumt mensch mitzunehmen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Hat er versaeumt, die Menschen mitzunehmen?",versaeumen mensch mitzunehmen
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,sind staerker.,staerker --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Die Beharrungskraefte in der Gesellschaft, in den Medien,",beharrungskraeft gesellschaft medium
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Enttaeuschte Waehler bleiben oft der naechsten Wahl fern,",enttaeuschen waehler bleiben oft naechst wahl fern
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Scholz und Lindner sind zurueckhaltender.,scholz lindner zurueckhaltend --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Das erklaert es nur zum Teil.,erklaeren teil --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Natuerlich haengt das auch mit der Performance der Regierung zusammen.,natuerlich haengen perform regierung zusammen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Habeck zeigt seine Tiefs.,habeck zeigen tief --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Er hat einige durchlitten.,durchliten --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Vom Kanzler forderten viele ein Machtwort.,kanzler fordern viel machtwort --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Bei der Atomkraft hatte er das gesprochen.,atomkraft sprechen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Wie bewerten Sie Scholz?,bewerten scholz
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Scholz hat eine eigene Art.,scholz eigen art --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Was ihm vorgeworfen wird, das Zoegerliche,",vorwerfen zoegerlich
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"nicht beim Klima, bei der Ukraine-Politik,",klima ukrainepolitik
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,wuerde ich ihm nicht anlasten.,wuerden anlasten --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Wer so unter Druck steht, ich meine keine Umfragewerte:",wer druck stehen umfragewert
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Robert Habeck hat etwas falsch verstanden.,robert habeck falsch verstehen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"dass er bei diesem Thema versaeumt, die Menschen mitzunehmen?",thema versaeumen mensch mitzunehmen
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Wie konnte es Habeck passieren,",habeck passieren
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"Es gibt einen Bodensatz, klar.",geben bodensatz klar --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Sie verweisen auf den Bild-Artikel und auf die FDP.,verweisen bildartikel fdp --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Wir reden ein halbes Jahr uebers Heizungsgesetz.,reden halb jahr ueber heizungsgesetz --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,Man kann es auch als Opposition in der Regierung sehen.,opposit regierung sehen --
O-Ton,2023-09-08,tagesthemen,,Autor und Dokumentarfilmer,Stephan Lamby,"sich ueber Parteigrenzen hinwegzusetzen,",ueber parteigrenz hinwegzusetz
